,4
SR_Number,1-719283506
Status,Accepted
ACTIVITY,Wait - User
Involved_ST_Function_Div,V3_2
Involved_Org_line_3,Org line C
Involved_ST,S24
SR_Latest_Impact,Low
Product,PROD262
Country,se
Owner_Country,Sweden
time_from_start,89.534
time_from_previous_event(start),9.984
daytime,42273.323
weekday,Friday
# ACTIVITY=In Progress,3
# ACTIVITY=Awaiting Assignment,1
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
