,0
SR_Number,1-729363660
Status,-224.06344944595094
ACTIVITY,40.72338843121664
Involved_ST_Function_Div,-141.43713490077545
Involved_Org_line_3,-129.33908787544547
Involved_ST,-186.2553343964228
SR_Latest_Impact,-701.9476960242897
Product,-390.75956458868575
Country,-135.6569417305453
Owner_Country,-343.61014397976413
time_from_start,-327.2425098242388
time_from_previous_event(start),-4.3158300516220045
daytime,14631.376940381215
weekday,-5.8434104820400705
# ACTIVITY=In Progress,1.2414915224352514
# ACTIVITY=Awaiting Assignment,-24.373703923189776
# ACTIVITY=Resolved,3.2421345793723346
# ACTIVITY=Assigned,24.872001063733496
# ACTIVITY=Closed,3.4714144683291117
# ACTIVITY=Wait - User,11.61341303344321
# ACTIVITY=Wait - Implementation,4.768360162492184
# ACTIVITY=Wait,20.562646442687754
# ACTIVITY=Wait - Vendor,1.265086848971521
# ACTIVITY=In Call,-125.10453737120457
# ACTIVITY=Wait - Customer,0.42805095236150303
# ACTIVITY=Unmatched,1.7356760077767572e-06
# ACTIVITY=Cancelled,0.0
