,4
SR_Number,1-722180141
Status,Accepted
ACTIVITY,Wait
Involved_ST_Function_Div,missing
Involved_Org_line_3,Org line B
Involved_ST,R6 2nd
SR_Latest_Impact,Medium
Product,PROD106
Country,ru
Owner_Country,RUSSIAN FEDERATION
time_from_start,4.178
time_from_previous_event(start),0.004
daytime,42345.567
weekday,Friday
# ACTIVITY=In Progress,3
# ACTIVITY=Awaiting Assignment,1
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
