,3
SR_Number,1-722446422
Status,Accepted
ACTIVITY,In Progress
Involved_ST_Function_Div,A2_2
Involved_Org_line_3,Org line A2
Involved_ST,G40
SR_Latest_Impact,Low
Product,PROD215
Country,pl
Owner_Country,Sweden
time_from_start,3.106
time_from_previous_event(start),2.681
daytime,42360.315
weekday,Friday
# ACTIVITY=In Progress,2
# ACTIVITY=Awaiting Assignment,1
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
