,0
SR_Number,1-720413010
Status,-245.0068854997465
ACTIVITY,-46.133945841777795
Involved_ST_Function_Div,-25.030796062518547
Involved_Org_line_3,-248.09223892519245
Involved_ST,-135.4079195716519
SR_Latest_Impact,-688.4224027439099
Product,-129.10667278387172
Country,-55.424093375733236
Owner_Country,-450.57046158057506
time_from_start,-350.34764517947605
time_from_previous_event(start),-6.990996242062165
daytime,14694.094886084493
weekday,-6.502986251643242
# ACTIVITY=In Progress,-29.28993007958072
# ACTIVITY=Awaiting Assignment,9.337402054217263
# ACTIVITY=Resolved,3.800288090977511
# ACTIVITY=Assigned,26.38417211965682
# ACTIVITY=Closed,2.9552928881943665
# ACTIVITY=Wait - User,25.7959927434663
# ACTIVITY=Wait - Implementation,7.162967549527046
# ACTIVITY=Wait,17.961511504618827
# ACTIVITY=Wait - Vendor,1.2663152441801127
# ACTIVITY=In Call,1.0111148256724238
# ACTIVITY=Wait - Customer,0.38340904809022447
# ACTIVITY=Unmatched,-6.465696898326552e-05
# ACTIVITY=Cancelled,0.0
