,0
SR_Number,1-729455355
Status,-319.91235127163367
ACTIVITY,-20.789568852356577
Involved_ST_Function_Div,-164.491998445213
Involved_Org_line_3,-334.89869956061756
Involved_ST,-67.3660283535536
SR_Latest_Impact,1291.124948158806
Product,-79.18480656129866
Country,609.3208373069888
Owner_Country,-511.68981516771845
time_from_start,-584.185041902336
time_from_previous_event(start),-2.9006265206481334
daytime,16737.620177789217
weekday,-6.642858029753801
# ACTIVITY=In Progress,40.174612066271486
# ACTIVITY=Awaiting Assignment,22.458073544689025
# ACTIVITY=Resolved,9.298747384247946
# ACTIVITY=Assigned,-18.951996184897425
# ACTIVITY=Closed,3.0674538460092484
# ACTIVITY=Wait - User,11.233009778911102
# ACTIVITY=Wait - Implementation,4.917366856244406
# ACTIVITY=Wait,30.63803841563226
# ACTIVITY=Wait - Vendor,1.9157994104699223
# ACTIVITY=In Call,-0.08188709267867242
# ACTIVITY=Wait - Customer,0.7511793414566019
# ACTIVITY=Unmatched,-8.340195556349713e-07
# ACTIVITY=Cancelled,0.0
