,7
SR_Number,1-729642261
Status,Accepted
ACTIVITY,Wait - User
Involved_ST_Function_Div,missing
Involved_Org_line_3,Other
Involved_ST,S56
SR_Latest_Impact,Low
Product,PROD363
Country,pl
Owner_Country,POLAND
time_from_start,72.114
time_from_previous_event(start),0.133
daytime,42855.88
weekday,Friday
# ACTIVITY=In Progress,4
# ACTIVITY=Awaiting Assignment,1
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,1
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,1
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
