,3
SR_Number,1-729896421
Status,Accepted
ACTIVITY,In Progress
Involved_ST_Function_Div,E_10
Involved_Org_line_3,Org line C
Involved_ST,N35 2nd
SR_Latest_Impact,Medium
Product,PROD453
Country,se
Owner_Country,Sweden
time_from_start,52.293
time_from_previous_event(start),51.895
daytime,42846.076
weekday,Friday
# ACTIVITY=In Progress,2
# ACTIVITY=Awaiting Assignment,1
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
